contact_id,informationtype,productservicetype,productserviceline,productservicename,location_id,dateadded
2972,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1and HCV Auto Detect Reagents,432,2010-07-19 00:00:00.0
2973,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,"APTIMA HIV-1 Proficiency Panel ",432,2010-07-19 00:00:00.0
2974,distributers,Virals,"APTIMA HCV Qualitative Kit ",APTIMA HCV RNA Qualitative Assay,432,2010-07-19 00:00:00.0
2975,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HIV-1 and HCV Auto Detect Reagents ",432,2010-07-19 00:00:00.0
2976,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA Auto Detect Reagents ",432,2010-07-19 00:00:00.0
2977,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HCV Proficiency Panel ",432,2010-07-19 00:00:00.0
2978,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,433,2010-07-19 00:00:00.0
2979,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1and HCV Auto Detect Reagents,433,2010-07-19 00:00:00.0
2980,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,"APTIMA HIV-1 Proficiency Panel ",433,2010-07-19 00:00:00.0
2981,distributers,Virals,"APTIMA HCV Qualitative Kit ",APTIMA HCV RNA Qualitative Assay,433,2010-07-19 00:00:00.0
2982,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HIV-1 and HCV Auto Detect Reagents ",433,2010-07-19 00:00:00.0
2983,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA Auto Detect Reagents ",433,2010-07-19 00:00:00.0
2984,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HCV Proficiency Panel ",433,2010-07-19 00:00:00.0
2985,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,434,2010-07-19 00:00:00.0
2986,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1and HCV Auto Detect Reagents,434,2010-07-19 00:00:00.0
2987,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,"APTIMA HIV-1 Proficiency Panel ",434,2010-07-19 00:00:00.0
2988,distributers,Virals,"APTIMA HCV Qualitative Kit ",APTIMA HCV RNA Qualitative Assay,434,2010-07-19 00:00:00.0
2989,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HIV-1 and HCV Auto Detect Reagents ",434,2010-07-19 00:00:00.0
2990,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA Auto Detect Reagents ",434,2010-07-19 00:00:00.0
2991,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HCV Proficiency Panel ",434,2010-07-19 00:00:00.0
2992,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,435,2010-07-19 00:00:00.0
2993,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1and HCV Auto Detect Reagents,435,2010-07-19 00:00:00.0
2994,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,"APTIMA HIV-1 Proficiency Panel ",435,2010-07-19 00:00:00.0
2995,distributers,Virals,"APTIMA HCV Qualitative Kit ",APTIMA HCV RNA Qualitative Assay,435,2010-07-19 00:00:00.0
2996,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HIV-1 and HCV Auto Detect Reagents ",435,2010-07-19 00:00:00.0
2997,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA Auto Detect Reagents ",435,2010-07-19 00:00:00.0
2998,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HCV Proficiency Panel ",435,2010-07-19 00:00:00.0
2999,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,436,2010-07-19 00:00:00.0
3000,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1and HCV Auto Detect Reagents,436,2010-07-19 00:00:00.0
3001,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,"APTIMA HIV-1 Proficiency Panel ",436,2010-07-19 00:00:00.0
3002,distributers,Virals,"APTIMA HCV Qualitative Kit ",APTIMA HCV RNA Qualitative Assay,436,2010-07-19 00:00:00.0
3003,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HIV-1 and HCV Auto Detect Reagents ",436,2010-07-19 00:00:00.0
3004,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA Auto Detect Reagents ",436,2010-07-19 00:00:00.0
3005,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HCV Proficiency Panel ",436,2010-07-19 00:00:00.0
3006,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,437,2010-07-19 00:00:00.0
3007,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1and HCV Auto Detect Reagents,437,2010-07-19 00:00:00.0
3008,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,"APTIMA HIV-1 Proficiency Panel ",437,2010-07-19 00:00:00.0
3009,distributers,Virals,"APTIMA HCV Qualitative Kit ",APTIMA HCV RNA Qualitative Assay,437,2010-07-19 00:00:00.0
3010,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HIV-1 and HCV Auto Detect Reagents ",437,2010-07-19 00:00:00.0
3011,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA Auto Detect Reagents ",437,2010-07-19 00:00:00.0
3012,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HCV Proficiency Panel ",437,2010-07-19 00:00:00.0
3013,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,438,2010-07-19 00:00:00.0
3014,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1and HCV Auto Detect Reagents,438,2010-07-19 00:00:00.0
3015,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,"APTIMA HIV-1 Proficiency Panel ",438,2010-07-19 00:00:00.0
3016,distributers,Virals,"APTIMA HCV Qualitative Kit ",APTIMA HCV RNA Qualitative Assay,438,2010-07-19 00:00:00.0
3017,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HIV-1 and HCV Auto Detect Reagents ",438,2010-07-19 00:00:00.0
3018,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA Auto Detect Reagents ",438,2010-07-19 00:00:00.0
3019,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HCV Proficiency Panel ",438,2010-07-19 00:00:00.0
3020,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,439,2010-07-19 00:00:00.0
3021,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1and HCV Auto Detect Reagents,439,2010-07-19 00:00:00.0
3022,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,"APTIMA HIV-1 Proficiency Panel ",439,2010-07-19 00:00:00.0
3023,distributers,Virals,"APTIMA HCV Qualitative Kit ",APTIMA HCV RNA Qualitative Assay,439,2010-07-19 00:00:00.0
3024,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HIV-1 and HCV Auto Detect Reagents ",439,2010-07-19 00:00:00.0
3025,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA Auto Detect Reagents ",439,2010-07-19 00:00:00.0
3026,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HCV Proficiency Panel ",439,2010-07-19 00:00:00.0
3027,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,440,2010-07-19 00:00:00.0
3028,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1and HCV Auto Detect Reagents,440,2010-07-19 00:00:00.0
3029,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,"APTIMA HIV-1 Proficiency Panel ",440,2010-07-19 00:00:00.0
3030,distributers,Virals,"APTIMA HCV Qualitative Kit ",APTIMA HCV RNA Qualitative Assay,440,2010-07-19 00:00:00.0
3031,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HIV-1 and HCV Auto Detect Reagents ",440,2010-07-19 00:00:00.0
3032,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA Auto Detect Reagents ",440,2010-07-19 00:00:00.0
3033,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HCV Proficiency Panel ",440,2010-07-19 00:00:00.0
3034,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,441,2010-07-19 00:00:00.0
3035,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1and HCV Auto Detect Reagents,441,2010-07-19 00:00:00.0
3036,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,"APTIMA HIV-1 Proficiency Panel ",441,2010-07-19 00:00:00.0
3037,distributers,Virals,"APTIMA HCV Qualitative Kit ",APTIMA HCV RNA Qualitative Assay,441,2010-07-19 00:00:00.0
3038,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HIV-1 and HCV Auto Detect Reagents ",441,2010-07-19 00:00:00.0
3039,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA Auto Detect Reagents ",441,2010-07-19 00:00:00.0
3040,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HCV Proficiency Panel ",441,2010-07-19 00:00:00.0
3041,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,442,2010-07-19 00:00:00.0
3042,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1and HCV Auto Detect Reagents,442,2010-07-19 00:00:00.0
3043,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,"APTIMA HIV-1 Proficiency Panel ",442,2010-07-19 00:00:00.0
3044,distributers,Virals,"APTIMA HCV Qualitative Kit ",APTIMA HCV RNA Qualitative Assay,442,2010-07-19 00:00:00.0
3045,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HIV-1 and HCV Auto Detect Reagents ",442,2010-07-19 00:00:00.0
3046,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA Auto Detect Reagents ",442,2010-07-19 00:00:00.0
3047,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HCV Proficiency Panel ",442,2010-07-19 00:00:00.0
3048,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,443,2010-07-19 00:00:00.0
3049,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1and HCV Auto Detect Reagents,443,2010-07-19 00:00:00.0
3050,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,"APTIMA HIV-1 Proficiency Panel ",443,2010-07-19 00:00:00.0
3051,distributers,Virals,"APTIMA HCV Qualitative Kit ",APTIMA HCV RNA Qualitative Assay,443,2010-07-19 00:00:00.0
3052,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HIV-1 and HCV Auto Detect Reagents ",443,2010-07-19 00:00:00.0
3053,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA Auto Detect Reagents ",443,2010-07-19 00:00:00.0
3054,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HCV Proficiency Panel ",443,2010-07-19 00:00:00.0
3055,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,444,2010-07-19 00:00:00.0
3056,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1and HCV Auto Detect Reagents,444,2010-07-19 00:00:00.0
3057,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,"APTIMA HIV-1 Proficiency Panel ",444,2010-07-19 00:00:00.0
3058,distributers,Virals,"APTIMA HCV Qualitative Kit ",APTIMA HCV RNA Qualitative Assay,444,2010-07-19 00:00:00.0
3059,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HIV-1 and HCV Auto Detect Reagents ",444,2010-07-19 00:00:00.0
3060,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA Auto Detect Reagents ",444,2010-07-19 00:00:00.0
3061,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HCV Proficiency Panel ",444,2010-07-19 00:00:00.0
3062,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,445,2010-07-19 00:00:00.0
3063,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1and HCV Auto Detect Reagents,445,2010-07-19 00:00:00.0
3064,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,"APTIMA HIV-1 Proficiency Panel ",445,2010-07-19 00:00:00.0
3065,distributers,Virals,"APTIMA HCV Qualitative Kit ",APTIMA HCV RNA Qualitative Assay,445,2010-07-19 00:00:00.0
3066,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HIV-1 and HCV Auto Detect Reagents ",445,2010-07-19 00:00:00.0
3067,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA Auto Detect Reagents ",445,2010-07-19 00:00:00.0
3068,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HCV Proficiency Panel ",445,2010-07-19 00:00:00.0
3069,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,446,2010-07-19 00:00:00.0
3070,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1and HCV Auto Detect Reagents,446,2010-07-19 00:00:00.0
3071,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,"APTIMA HIV-1 Proficiency Panel ",446,2010-07-19 00:00:00.0
3072,distributers,Virals,"APTIMA HCV Qualitative Kit ",APTIMA HCV RNA Qualitative Assay,446,2010-07-19 00:00:00.0
3073,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HIV-1 and HCV Auto Detect Reagents ",446,2010-07-19 00:00:00.0
3074,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA Auto Detect Reagents ",446,2010-07-19 00:00:00.0
3075,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HCV Proficiency Panel ",446,2010-07-19 00:00:00.0
3076,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,447,2010-07-19 00:00:00.0
3077,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1and HCV Auto Detect Reagents,447,2010-07-19 00:00:00.0
3078,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,"APTIMA HIV-1 Proficiency Panel ",447,2010-07-19 00:00:00.0
3079,distributers,Virals,"APTIMA HCV Qualitative Kit ",APTIMA HCV RNA Qualitative Assay,447,2010-07-19 00:00:00.0
3080,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HIV-1 and HCV Auto Detect Reagents ",447,2010-07-19 00:00:00.0
3081,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA Auto Detect Reagents ",447,2010-07-19 00:00:00.0
3082,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HCV Proficiency Panel ",447,2010-07-19 00:00:00.0
3083,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,448,2010-07-19 00:00:00.0
3084,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1and HCV Auto Detect Reagents,448,2010-07-19 00:00:00.0
3085,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,"APTIMA HIV-1 Proficiency Panel ",448,2010-07-19 00:00:00.0
3086,distributers,Virals,"APTIMA HCV Qualitative Kit ",APTIMA HCV RNA Qualitative Assay,448,2010-07-19 00:00:00.0
3087,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HIV-1 and HCV Auto Detect Reagents ",448,2010-07-19 00:00:00.0
3088,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA Auto Detect Reagents ",448,2010-07-19 00:00:00.0
3089,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HCV Proficiency Panel ",448,2010-07-19 00:00:00.0
3090,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,449,2010-07-19 00:00:00.0
3091,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1and HCV Auto Detect Reagents,449,2010-07-19 00:00:00.0
3092,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,"APTIMA HIV-1 Proficiency Panel ",449,2010-07-19 00:00:00.0
3093,distributers,Virals,"APTIMA HCV Qualitative Kit ",APTIMA HCV RNA Qualitative Assay,449,2010-07-19 00:00:00.0
3094,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HIV-1 and HCV Auto Detect Reagents ",449,2010-07-19 00:00:00.0
3095,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA Auto Detect Reagents ",449,2010-07-19 00:00:00.0
3096,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HCV Proficiency Panel ",449,2010-07-19 00:00:00.0
3097,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,450,2010-07-19 00:00:00.0
3098,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1and HCV Auto Detect Reagents,450,2010-07-19 00:00:00.0
3099,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,"APTIMA HIV-1 Proficiency Panel ",450,2010-07-19 00:00:00.0
3100,distributers,Virals,"APTIMA HCV Qualitative Kit ",APTIMA HCV RNA Qualitative Assay,450,2010-07-19 00:00:00.0
3101,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HIV-1 and HCV Auto Detect Reagents ",450,2010-07-19 00:00:00.0
3102,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA Auto Detect Reagents ",450,2010-07-19 00:00:00.0
3103,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HCV Proficiency Panel ",450,2010-07-19 00:00:00.0
3104,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,451,2010-07-19 00:00:00.0
3105,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1and HCV Auto Detect Reagents,451,2010-07-19 00:00:00.0
3106,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,"APTIMA HIV-1 Proficiency Panel ",451,2010-07-19 00:00:00.0
3107,distributers,Virals,"APTIMA HCV Qualitative Kit ",APTIMA HCV RNA Qualitative Assay,451,2010-07-19 00:00:00.0
3108,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HIV-1 and HCV Auto Detect Reagents ",451,2010-07-19 00:00:00.0
3109,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA Auto Detect Reagents ",451,2010-07-19 00:00:00.0
3110,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HCV Proficiency Panel ",451,2010-07-19 00:00:00.0
3111,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,452,2010-07-19 00:00:00.0
3112,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1and HCV Auto Detect Reagents,452,2010-07-19 00:00:00.0
3113,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,"APTIMA HIV-1 Proficiency Panel ",452,2010-07-19 00:00:00.0
3114,distributers,Virals,"APTIMA HCV Qualitative Kit ",APTIMA HCV RNA Qualitative Assay,452,2010-07-19 00:00:00.0
3115,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HIV-1 and HCV Auto Detect Reagents ",452,2010-07-19 00:00:00.0
3116,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA Auto Detect Reagents ",452,2010-07-19 00:00:00.0
3117,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HCV Proficiency Panel ",452,2010-07-19 00:00:00.0
3118,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,453,2010-07-19 00:00:00.0
3119,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1and HCV Auto Detect Reagents,453,2010-07-19 00:00:00.0
3120,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,"APTIMA HIV-1 Proficiency Panel ",453,2010-07-19 00:00:00.0
3121,distributers,Virals,"APTIMA HCV Qualitative Kit ",APTIMA HCV RNA Qualitative Assay,453,2010-07-19 00:00:00.0
3122,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HIV-1 and HCV Auto Detect Reagents ",453,2010-07-19 00:00:00.0
3123,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA Auto Detect Reagents ",453,2010-07-19 00:00:00.0
3124,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HCV Proficiency Panel ",453,2010-07-19 00:00:00.0
3125,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,454,2010-07-19 00:00:00.0
3126,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1and HCV Auto Detect Reagents,454,2010-07-19 00:00:00.0
3127,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,"APTIMA HIV-1 Proficiency Panel ",454,2010-07-19 00:00:00.0
3128,distributers,Virals,"APTIMA HCV Qualitative Kit ",APTIMA HCV RNA Qualitative Assay,454,2010-07-19 00:00:00.0
3129,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HIV-1 and HCV Auto Detect Reagents ",454,2010-07-19 00:00:00.0
3130,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA Auto Detect Reagents ",454,2010-07-19 00:00:00.0
3131,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HCV Proficiency Panel ",454,2010-07-19 00:00:00.0
3132,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,455,2010-07-19 00:00:00.0
3133,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1and HCV Auto Detect Reagents,455,2010-07-19 00:00:00.0
3134,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,"APTIMA HIV-1 Proficiency Panel ",455,2010-07-19 00:00:00.0
3135,distributers,Virals,"APTIMA HCV Qualitative Kit ",APTIMA HCV RNA Qualitative Assay,455,2010-07-19 00:00:00.0
3136,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HIV-1 and HCV Auto Detect Reagents ",455,2010-07-19 00:00:00.0
3137,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA Auto Detect Reagents ",455,2010-07-19 00:00:00.0
3138,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HCV Proficiency Panel ",455,2010-07-19 00:00:00.0
3139,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,456,2010-07-19 00:00:00.0
3140,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1and HCV Auto Detect Reagents,456,2010-07-19 00:00:00.0
3141,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,"APTIMA HIV-1 Proficiency Panel ",456,2010-07-19 00:00:00.0
3142,distributers,Virals,"APTIMA HCV Qualitative Kit ",APTIMA HCV RNA Qualitative Assay,456,2010-07-19 00:00:00.0
3143,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HIV-1 and HCV Auto Detect Reagents ",456,2010-07-19 00:00:00.0
3144,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA Auto Detect Reagents ",456,2010-07-19 00:00:00.0
3145,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HCV Proficiency Panel ",456,2010-07-19 00:00:00.0
3146,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,457,2010-07-19 00:00:00.0
3147,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1and HCV Auto Detect Reagents,457,2010-07-19 00:00:00.0
3148,distributers,Virals,APTIMA HIV-1 RNA Qualitative Assay,"APTIMA HIV-1 Proficiency Panel ",457,2010-07-19 00:00:00.0
3149,distributers,Virals,"APTIMA HCV Qualitative Kit ",APTIMA HCV RNA Qualitative Assay,457,2010-07-19 00:00:00.0
3150,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HIV-1 and HCV Auto Detect Reagents ",457,2010-07-19 00:00:00.0
3151,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA Auto Detect Reagents ",457,2010-07-19 00:00:00.0
3152,distributers,Virals,"APTIMA HCV Qualitative Kit ","APTIMA HCV Proficiency Panel ",457,2010-07-19 00:00:00.0
